transaction_id,customer_id,card_id,transaction_time,amount,merchant,merchant_category,location
T1090,C001,CRD01,2026-04-30 08:52:40,8302.91,PVR Cinemas,Entertainment,Delhi
T0567,C004,CRD04,2026-04-28 14:01:53,2526.39,Reliance Digital,Electronics,Mumbai
T0028,C009,CRD09,2026-04-30 10:25:32,58992.68,Louis Vuitton,Luxury,Delhi
T1143,C010,CRD10,2026-04-30 15:19:47,15190.85,Tiffany,Luxury,Mumbai
T0932,C010,CRD10,2026-04-28 05:22:43,413.31,H&M,Shopping,Mumbai
T0681,C009,CRD09,2026-04-28 22:23:45,36987.75,Reliance Digital,Electronics,Pune
T0840,C001,CRD01,2026-05-01 02:08:05,1030.63,Flipkart,E-commerce,Delhi
T0312,C007,CRD07,2026-04-28 23:19:29,97.16,Swiggy,Food,Chennai
T0407,C002,CRD02,2026-04-29 16:24:11,373.62,Dominos,Food,Jaipur
T0750,C010,CRD10,2026-04-30 00:58:23,74.01,Max Fashion,Shopping,Ahmedabad
T0505,C008,CRD08,2026-04-30 14:58:57,1538.96,Flipkart,E-commerce,Hyderabad
T0883,C005,CRD05,2026-04-29 11:05:26,308.79,BigBasket,Groceries,Pune
T1053,C002,CRD02,2026-04-30 01:13:24,331.89,Zomato,Food,Mumbai
T0800,C010,CRD10,2026-04-30 13:23:04,415.93,H&M,Shopping,Ahmedabad
T0892,C004,CRD04,2026-04-29 00:59:28,380.18,Croma,Electronics,Mumbai
T0059,C002,CRD02,2026-04-28 02:36:12,2823.79,Zomato,Food,Mumbai
T0759,C006,CRD06,2026-04-28 16:33:07,40601.47,Louis Vuitton,Luxury,Delhi
T0723,C003,CRD03,2026-04-30 09:28:00,466.03,Zara,Shopping,Delhi
T0236,C003,CRD03,2026-04-29 12:26:54,465.38,H&M,Shopping,Mumbai
T0938,C001,CRD01,2026-04-30 08:17:58,258.46,Flipkart,E-commerce,Delhi
T0756,C004,CRD04,2026-05-01 06:30:30,4024.32,Myntra,E-commerce,Lucknow
T0950,C006,CRD06,2026-04-30 01:20:28,1919.78,Tiffany,Luxury,Chennai
T0221,C009,CRD09,2026-04-29 12:36:47,1225.9,Reliance Digital,Electronics,Bengaluru
T0739,C008,CRD08,2026-04-29 17:37:39,225.85,Flipkart,E-commerce,Mumbai
T0960,C008,CRD08,2026-04-28 12:56:05,23674.22,Louis Vuitton,Luxury,Delhi
T0162,C001,CRD01,2026-04-29 10:37:51,461.32,Meesho,E-commerce,Delhi
T0347,C006,CRD06,2026-04-29 15:53:10,369.89,Louis Vuitton,Luxury,Delhi
T0835,C002,CRD02,2026-04-29 09:57:56,871.73,IndianOil,Fuel,Pune
T1135,C010,CRD10,2026-04-29 21:14:25,324.0,H&M,Shopping,Ahmedabad
T0391,C007,CRD07,2026-04-30 13:04:30,3577.75,IRCTC,Travel,Mumbai
T0727,C005,CRD05,2026-04-28 21:40:03,606.9,BigBasket,Groceries,Pune
T0304,C010,CRD10,2026-04-30 23:39:04,5862.11,Apple Store,Electronics,Mumbai
T0512,C003,CRD03,2026-04-28 10:06:49,433.82,Zara,Shopping,Delhi
T0226,C009,CRD09,2026-04-28 11:19:24,2509.65,Croma,Electronics,Bengaluru
T0854,C006,CRD06,2026-05-01 00:34:10,4639.33,Reliance Digital,Electronics,Delhi
T0652,C007,CRD07,2026-05-01 07:49:02,525.11,McDonald's,Food,Kolkata
T0495,C001,CRD01,2026-05-01 08:06:01,3736.31,Yatra,Travel,Hyderabad
T0593,C007,CRD07,2026-04-29 16:46:05,543.91,Zomato,Food,Kolkata
T0729,C008,CRD08,2026-04-30 21:26:04,805.55,Meesho,E-commerce,Hyderabad
T0874,C008,CRD08,2026-04-30 15:05:34,41033.22,Reliance Digital,Electronics,Pune
T0286,C009,CRD09,2026-04-29 12:57:46,2997.85,Apple Store,Electronics,Bengaluru
T0132,C010,CRD10,2026-04-28 16:08:02,356.14,Zara,Shopping,Ahmedabad
T1182,C005,CRD05,2026-04-29 11:44:15,594.25,BigBasket,Groceries,Pune
T0520,C008,CRD08,2026-04-28 15:01:13,1306.46,Amazon,E-commerce,Delhi
T0322,C006,CRD06,2026-04-30 12:22:56,2299.51,Louis Vuitton,Luxury,Delhi
T0997,C003,CRD03,2026-04-28 15:39:33,492.46,Zara,Shopping,Delhi
T0619,C010,CRD10,2026-04-30 15:53:39,185.14,H&M,Shopping,Ahmedabad
T0041,C002,CRD02,2026-04-28 13:00:43,2238.36,DMart,Groceries,Mumbai
T0725,C003,CRD03,2026-04-30 00:53:49,568.99,Zara,Shopping,Delhi
T0853,C008,CRD08,2026-04-30 08:17:03,897.61,Meesho,E-commerce,Hyderabad
T0826,C001,CRD01,2026-04-30 18:42:45,1489.31,Amazon,E-commerce,Delhi
T0875,C006,CRD06,2026-04-29 03:58:26,926.11,Tiffany,Luxury,Chennai
T1038,C002,CRD02,2026-05-01 01:46:13,6902.01,Max Fashion,Shopping,Kolkata
T0770,C008,CRD08,2026-04-30 22:22:58,1389.75,Meesho,E-commerce,Jaipur
T0155,C009,CRD09,2026-04-30 13:36:32,2676.13,Croma,Electronics,Bengaluru
T0296,C010,CRD10,2026-04-29 18:08:47,220.49,Max Fashion,Shopping,Ahmedabad
T0621,C001,CRD01,2026-04-30 07:19:45,597.35,Meesho,E-commerce,Jaipur
T0156,C010,CRD10,2026-05-01 04:33:18,347.95,H&M,Shopping,Ahmedabad
T0472,C010,CRD10,2026-05-01 02:33:31,422.76,Zara,Shopping,Ahmedabad
T0702,C007,CRD07,2026-04-29 22:05:54,405.86,McDonald's,Food,Kolkata
T0517,C010,CRD10,2026-04-28 16:19:03,571.23,Zara,Shopping,Ahmedabad
T0230,C002,CRD02,2026-04-30 07:54:38,205.37,Swiggy,Food,Jaipur
T0863,C005,CRD05,2026-04-29 15:44:41,577.31,BigBasket,Groceries,Pune
T0309,C007,CRD07,2026-04-28 11:45:13,212.55,Swiggy,Food,Chennai
T0971,C003,CRD03,2026-04-30 06:24:17,4473.53,BPCL,Fuel,Delhi
T0841,C005,CRD05,2026-04-28 15:39:28,2155.61,Apple Store,Electronics,Mumbai
T0154,C001,CRD01,2026-04-29 19:34:23,625.07,Flipkart,E-commerce,Delhi
T0329,C002,CRD02,2026-04-30 22:35:32,2010.41,Croma,Electronics,Hyderabad
T0477,C007,CRD07,2026-05-01 00:24:41,292.36,McDonald's,Food,Kolkata
T0878,C002,CRD02,2026-04-29 04:36:13,121.49,Swiggy,Food,Jaipur
T0557,C006,CRD06,2026-04-29 23:59:34,35196.67,Croma,Electronics,Delhi
T0015,C004,CRD04,2026-04-29 12:18:54,2754.23,Reliance Digital,Electronics,Mumbai
T0410,C005,CRD05,2026-04-28 17:27:01,10895.65,Tiffany,Luxury,Mumbai
T0115,C001,CRD01,2026-05-01 06:09:22,1092.04,Amazon,E-commerce,Delhi
T0233,C010,CRD10,2026-04-29 15:40:58,1938.32,Louis Vuitton,Luxury,Chennai
T1003,C001,CRD01,2026-04-29 05:13:24,38557.01,Reliance Digital,Electronics,Pune
T0622,C007,CRD07,2026-04-28 22:26:07,330.29,Dominos,Food,Jaipur
T0685,C008,CRD08,2026-04-27 23:58:18,1718.26,Meesho,E-commerce,Jaipur
T0538,C010,CRD10,2026-04-30 11:59:42,558.74,H&M,Shopping,Ahmedabad
T0135,C008,CRD08,2026-04-28 10:39:20,11328.11,Zara,Shopping,Delhi
T1183,C008,CRD08,2026-04-29 07:57:16,42191.74,Reliance Digital,Electronics,Pune
T1062,C002,CRD02,2026-04-29 05:24:10,396.86,Dominos,Food,Jaipur
T0701,C007,CRD07,2026-04-27 22:46:31,1938.27,Dominos,Food,Jaipur
T1108,C002,CRD02,2026-04-28 13:19:18,7080.54,Croma,Electronics,Delhi
T0379,C004,CRD04,2026-04-30 18:35:52,65407.64,Louis Vuitton,Luxury,Delhi
T0795,C007,CRD07,2026-04-30 08:12:04,480.1,McDonald's,Food,Kolkata
T0333,C001,CRD01,2026-04-30 21:15:03,1154.7,Flipkart,E-commerce,Mumbai
T1055,C005,CRD05,2026-04-30 17:15:53,393.68,Blinkit,Groceries,Pune
T0403,C003,CRD03,2026-05-01 05:32:18,4810.39,Reliance Digital,Electronics,Pune
T0873,C009,CRD09,2026-04-30 01:11:41,2790.24,Zomato,Food,Pune
T0200,C005,CRD05,2026-04-30 22:17:23,580.29,BigBasket,Groceries,Pune
T0554,C009,CRD09,2026-04-30 14:02:37,11872.45,Blinkit,Groceries,Delhi
T0610,C010,CRD10,2026-04-29 13:37:21,8036.55,Amazon,E-commerce,Delhi
T0069,C004,CRD04,2026-04-29 00:22:35,4922.89,Amazon,E-commerce,Pune
T0324,C004,CRD04,2026-04-28 19:05:58,2490.45,Croma,Electronics,Mumbai
T0007,C002,CRD02,2026-04-28 10:22:31,59.29,McDonald's,Food,Jaipur
T1093,C004,CRD04,2026-04-28 23:58:46,2851.33,Croma,Electronics,Mumbai
T1167,C003,CRD03,2026-04-29 22:54:52,56.61,Zara,Shopping,Delhi
T0395,C003,CRD03,2026-04-30 08:49:46,3320.1,Apollo Pharmacy,Healthcare,Nagpur
T0982,C008,CRD08,2026-04-29 19:49:28,14217.76,BigBasket,Groceries,Pune
T0326,C001,CRD01,2026-04-29 04:04:53,1460.15,Myntra,E-commerce,Bengaluru
T0879,C001,CRD01,2026-05-01 06:23:32,701.2,Flipkart,E-commerce,Delhi
T0136,C007,CRD07,2026-04-28 05:53:39,2112.6,McDonald's,Food,Delhi
T0382,C003,CRD03,2026-04-28 17:42:58,2084.96,Zara,Shopping,Lucknow
T0592,C008,CRD08,2026-04-29 03:16:03,1593.35,Flipkart,E-commerce,Hyderabad
T1028,C008,CRD08,2026-04-29 00:57:18,1714.23,Meesho,E-commerce,Jaipur
T0970,C007,CRD07,2026-04-27 20:42:01,962.53,McDonald's,Food,Delhi
T0768,C008,CRD08,2026-04-28 19:27:35,13171.25,Netflix,Entertainment,Bengaluru
T0198,C008,CRD08,2026-04-30 04:17:44,1560.21,Meesho,E-commerce,Hyderabad
T0965,C003,CRD03,2026-04-29 04:12:18,364.75,Max Fashion,Shopping,Delhi
T0612,C010,CRD10,2026-04-30 22:01:06,714.51,H&M,Shopping,Ahmedabad
T0764,C001,CRD01,2026-04-29 11:35:55,653.83,Flipkart,E-commerce,Delhi
T0354,C006,CRD06,2026-04-30 19:07:47,3356.49,Apple Store,Electronics,Bengaluru
T0097,C002,CRD02,2026-04-29 13:51:34,276.07,McDonald's,Food,Jaipur
T0120,C007,CRD07,2026-04-30 19:24:23,6492.09,Medplus,Healthcare,Hyderabad
T0095,C007,CRD07,2026-04-29 19:55:35,456.89,Swiggy,Food,Kolkata
T0303,C006,CRD06,2026-04-28 22:31:00,1601.46,Luxury Brand,Luxury,Chennai
T0124,C004,CRD04,2026-04-27 23:52:30,1545.29,Apple Store,Electronics,Mumbai
T0536,C001,CRD01,2026-04-30 17:40:10,8653.82,Max Fashion,Shopping,Kolkata
T0463,C005,CRD05,2026-04-30 05:30:35,3500.82,Apple Store,Electronics,Mumbai
T0483,C004,CRD04,2026-04-29 02:26:50,3387.09,IRCTC,Travel,Jaipur
T0900,C003,CRD03,2026-04-30 20:14:02,537.49,H&M,Shopping,Delhi
T0787,C010,CRD10,2026-04-29 07:32:30,690.44,H&M,Shopping,Ahmedabad
T0778,C006,CRD06,2026-04-30 12:02:34,40550.52,Croma,Electronics,Delhi
T1112,C010,CRD10,2026-04-28 16:02:22,613.32,Zara,Shopping,Ahmedabad
T0138,C007,CRD07,2026-04-30 17:13:52,245.1,Dominos,Food,Kolkata
T0464,C005,CRD05,2026-04-27 22:21:58,1518.38,DMart,Groceries,Mumbai
T0687,C002,CRD02,2026-04-28 13:50:13,11014.99,Apple Store,Electronics,Mumbai
T0191,C004,CRD04,2026-04-28 19:49:04,3102.75,Apple Store,Electronics,Mumbai
T1174,C007,CRD07,2026-04-28 23:45:51,383.54,McDonald's,Food,Kolkata
T0284,C002,CRD02,2026-04-30 13:19:42,167.99,McDonald's,Food,Jaipur
T0258,C007,CRD07,2026-04-29 03:26:19,254.3,Swiggy,Food,Kolkata
T1074,C001,CRD01,2026-04-29 07:07:10,8355.8,Dominos,Food,Jaipur
T0533,C004,CRD04,2026-04-29 04:33:52,1642.94,Reliance Digital,Electronics,Mumbai
T0457,C003,CRD03,2026-04-30 17:34:49,611.48,Zara,Shopping,Delhi
T0580,C009,CRD09,2026-04-29 23:53:15,671.87,Apple Store,Electronics,Bengaluru
T0791,C005,CRD05,2026-05-01 02:05:00,882.76,DMart,Groceries,Pune
T0674,C010,CRD10,2026-05-01 06:37:33,481.87,Zara,Shopping,Ahmedabad
T0334,C007,CRD07,2026-04-28 00:45:58,2063.4,Swiggy,Food,Chennai
T0065,C009,CRD09,2026-04-29 14:41:02,1988.87,Reliance Digital,Electronics,Pune
T0896,C008,CRD08,2026-04-29 14:23:44,48888.53,Reliance Digital,Electronics,Pune
T0222,C001,CRD01,2026-04-28 13:07:37,1189.54,Amazon,E-commerce,Delhi
T0189,C004,CRD04,2026-04-28 20:38:59,815.92,Apple Store,Electronics,Mumbai
T1165,C003,CRD03,2026-04-30 14:25:45,437.64,Zara,Shopping,Delhi
T0439,C003,CRD03,2026-04-30 03:01:29,635.0,H&M,Shopping,Delhi
T0504,C003,CRD03,2026-04-29 19:46:31,4696.16,Louis Vuitton,Luxury,Delhi
T0499,C003,CRD03,2026-04-28 04:33:18,2258.21,Zara,Shopping,Delhi
T0993,C005,CRD05,2026-04-29 15:32:52,744.94,Blinkit,Groceries,Delhi
T0242,C005,CRD05,2026-04-30 12:07:42,799.24,DMart,Groceries,Mumbai
T0919,C004,CRD04,2026-04-29 09:23:46,3797.73,Reliance Digital,Electronics,Pune
T1175,C001,CRD01,2026-04-29 17:06:36,621.92,Meesho,E-commerce,Delhi
T0962,C003,CRD03,2026-04-30 01:39:35,539.1,Zara,Shopping,Delhi
T0623,C009,CRD09,2026-04-29 09:56:03,14464.33,Blinkit,Groceries,Delhi
T0184,C008,CRD08,2026-04-28 21:03:34,33452.13,Reliance Digital,Electronics,Pune
T1025,C007,CRD07,2026-04-30 03:13:16,80.96,Swiggy,Food,Kolkata
T0267,C003,CRD03,2026-04-30 12:45:23,451.63,H&M,Shopping,Delhi
T0071,C008,CRD08,2026-04-28 19:21:30,476.74,Amazon,E-commerce,Delhi
T1039,C009,CRD09,2026-04-30 22:50:12,483.98,Croma,Electronics,Bengaluru
T0299,C003,CRD03,2026-05-01 07:07:49,9382.45,Tiffany,Luxury,Mumbai
T0405,C007,CRD07,2026-04-29 13:38:24,208.05,McDonald's,Food,Kolkata
T0607,C010,CRD10,2026-04-28 08:54:54,331.86,Max Fashion,Shopping,Ahmedabad
T0794,C001,CRD01,2026-04-30 10:59:15,679.35,Meesho,E-commerce,Delhi
T1103,C001,CRD01,2026-04-27 20:27:52,670.94,Flipkart,E-commerce,Mumbai
T0981,C003,CRD03,2026-04-29 11:05:31,306.74,Zara,Shopping,Delhi
T0882,C009,CRD09,2026-04-29 16:23:06,2990.19,Tiffany,Luxury,Mumbai
T0719,C005,CRD05,2026-05-01 06:58:17,849.6,BigBasket,Groceries,Pune
T0172,C006,CRD06,2026-04-30 00:41:06,20500.41,Louis Vuitton,Luxury,Delhi
T0825,C006,CRD06,2026-04-30 16:30:34,831.74,Luxury Brand,Luxury,Chennai
T0998,C005,CRD05,2026-04-30 07:58:22,569.42,BigBasket,Groceries,Pune
T0484,C006,CRD06,2026-04-29 21:03:07,943.17,Reliance Digital,Electronics,Pune
T0915,C002,CRD02,2026-04-30 21:51:10,123.44,McDonald's,Food,Jaipur
T0672,C001,CRD01,2026-04-29 04:00:10,115.09,Flipkart,E-commerce,Delhi
T0099,C010,CRD10,2026-04-30 00:13:27,285.71,Max Fashion,Shopping,Ahmedabad
T0743,C003,CRD03,2026-04-28 21:37:45,4988.02,HPCL,Fuel,Pune
T0040,C001,CRD01,2026-04-28 12:44:27,38823.37,Apple Store,Electronics,Mumbai
T0665,C003,CRD03,2026-04-29 00:04:34,323.57,H&M,Shopping,Mumbai
T1102,C007,CRD07,2026-04-29 07:11:21,341.63,Zomato,Food,Kolkata
T0390,C005,CRD05,2026-04-29 10:02:27,200.63,Blinkit,Groceries,Delhi
T0852,C004,CRD04,2026-04-28 22:47:00,3650.36,Reliance Digital,Electronics,Pune
T1060,C003,CRD03,2026-04-29 17:42:51,175.46,Max Fashion,Shopping,Delhi
T0979,C004,CRD04,2026-04-28 10:14:54,3632.04,Reliance Digital,Electronics,Mumbai
T0931,C005,CRD05,2026-04-30 15:46:16,14564.87,Tiffany,Luxury,Mumbai
T0760,C001,CRD01,2026-04-28 22:51:29,12060.19,PVR Cinemas,Entertainment,Delhi
T0515,C005,CRD05,2026-04-28 19:46:13,432.99,Blinkit,Groceries,Pune
T0578,C006,CRD06,2026-05-01 02:06:50,568.85,Luxury Brand,Luxury,Chennai
T1092,C007,CRD07,2026-04-29 09:58:17,7209.04,Amazon,E-commerce,Delhi
T0257,C008,CRD08,2026-04-30 21:24:36,1701.99,Meesho,E-commerce,Hyderabad
T0058,C005,CRD05,2026-04-30 22:58:07,5259.8,Tiffany,Luxury,Mumbai
T0290,C005,CRD05,2026-04-29 00:02:34,949.84,BigBasket,Groceries,Pune
T0828,C002,CRD02,2026-04-30 11:36:33,8784.5,Apple Store,Electronics,Mumbai
T0941,C005,CRD05,2026-04-28 10:03:43,725.27,DMart,Groceries,Pune
T0012,C006,CRD06,2026-04-30 10:46:27,2365.27,Luxury Brand,Luxury,Bengaluru
T0211,C006,CRD06,2026-04-28 16:17:44,1843.32,Luxury Brand,Luxury,Chennai
T0682,C007,CRD07,2026-04-28 16:30:54,1057.47,Apple Store,Electronics,Jaipur
T0735,C001,CRD01,2026-04-29 02:15:56,6117.27,Reliance Digital,Electronics,Pune
T0123,C010,CRD10,2026-04-30 11:25:50,10007.87,Reliance Digital,Electronics,Pune
T0781,C006,CRD06,2026-05-01 00:01:30,36390.05,Apple Store,Electronics,Mumbai
T0822,C010,CRD10,2026-04-30 11:05:58,3350.69,Apollo Pharmacy,Healthcare,Kolkata
T0745,C001,CRD01,2026-04-30 22:10:13,814.87,Amazon,E-commerce,Delhi
T0496,C010,CRD10,2026-04-30 01:23:34,3263.91,Louis Vuitton,Luxury,Surat
T0651,C002,CRD02,2026-04-29 12:41:18,59.23,Swiggy,Food,Jaipur
T0708,C007,CRD07,2026-04-29 09:25:03,136.32,Dominos,Food,Jaipur
T0765,C010,CRD10,2026-04-30 16:39:28,231.9,H&M,Shopping,Ahmedabad
T0695,C005,CRD05,2026-05-01 07:06:29,797.97,DMart,Groceries,Pune
T0885,C003,CRD03,2026-04-28 11:18:22,268.11,Zara,Shopping,Delhi
T0696,C005,CRD05,2026-04-29 21:25:40,1047.18,Dominos,Food,Jaipur
T0975,C008,CRD08,2026-04-28 18:13:07,34092.85,Tiffany,Luxury,Mumbai
T1001,C008,CRD08,2026-05-01 05:25:10,135.5,Amazon,E-commerce,Hyderabad
T1128,C004,CRD04,2026-04-27 21:36:04,2389.8,Croma,Electronics,Delhi
T1071,C008,CRD08,2026-04-28 10:03:36,586.18,Flipkart,E-commerce,Mumbai
T0775,C005,CRD05,2026-04-28 20:39:33,96.16,DMart,Groceries,Pune
T1127,C003,CRD03,2026-04-28 22:12:47,11194.59,Tiffany,Luxury,Mumbai
T1075,C005,CRD05,2026-04-29 02:29:08,667.53,DMart,Groceries,Mumbai
T0438,C006,CRD06,2026-04-30 16:38:45,962.7,Louis Vuitton,Luxury,Chennai
T1172,C002,CRD02,2026-04-30 19:58:18,5617.6,Apple Store,Electronics,Mumbai
T0091,C006,CRD06,2026-04-30 06:38:17,298.02,Tiffany,Luxury,Mumbai
T0020,C002,CRD02,2026-04-28 20:14:34,258.56,Dominos,Food,Jaipur
T0550,C006,CRD06,2026-04-30 15:22:02,3608.59,1mg,Healthcare,Lucknow
T0131,C007,CRD07,2026-04-28 01:33:04,466.11,Dominos,Food,Jaipur
T0025,C008,CRD08,2026-05-01 03:50:35,519.7,Meesho,E-commerce,Hyderabad
T0212,C005,CRD05,2026-04-29 21:51:08,252.05,BigBasket,Groceries,Pune
T0999,C007,CRD07,2026-04-28 05:57:45,175.29,Zomato,Food,Mumbai
T0984,C005,CRD05,2026-04-28 21:49:28,11223.47,Apple Store,Electronics,Mumbai
T0486,C005,CRD05,2026-04-30 09:53:51,8932.33,Luxury Brand,Luxury,Bengaluru
T0066,C005,CRD05,2026-04-30 20:20:59,577.79,BigBasket,Groceries,Pune
T0706,C009,CRD09,2026-04-29 13:03:58,2367.35,Reliance Digital,Electronics,Bengaluru
T0137,C001,CRD01,2026-04-30 17:37:42,428.51,Meesho,E-commerce,Delhi
T0572,C009,CRD09,2026-04-30 11:56:26,2257.78,Reliance Digital,Electronics,Bengaluru
T0261,C006,CRD06,2026-04-29 10:28:37,1225.18,Louis Vuitton,Luxury,Chennai
T0779,C002,CRD02,2026-05-01 02:42:09,7633.58,Tiffany,Luxury,Mumbai
T0181,C010,CRD10,2026-04-29 04:28:36,124.3,Zara,Shopping,Ahmedabad
T0606,C010,CRD10,2026-04-30 23:46:25,491.79,Zara,Shopping,Ahmedabad
T0169,C009,CRD09,2026-04-28 23:57:49,40335.9,Croma,Electronics,Delhi
T0346,C010,CRD10,2026-04-28 16:01:07,465.53,H&M,Shopping,Ahmedabad
T1184,C007,CRD07,2026-04-29 04:47:21,1187.92,H&M,Shopping,Bengaluru
T0908,C002,CRD02,2026-04-30 15:22:49,108.5,Dominos,Food,Jaipur
T0843,C007,CRD07,2026-05-01 06:52:15,541.99,McDonald's,Food,Kolkata
T0537,C008,CRD08,2026-04-28 04:32:52,1062.72,Myntra,E-commerce,Bengaluru
T0398,C007,CRD07,2026-04-28 18:21:44,356.51,Dominos,Food,Kolkata
T0380,C006,CRD06,2026-04-27 20:31:25,2957.92,Louis Vuitton,Luxury,Delhi
T0126,C007,CRD07,2026-04-30 03:57:14,190.89,McDonald's,Food,Delhi
T0417,C005,CRD05,2026-04-29 23:49:44,763.9,BigBasket,Groceries,Pune
T0386,C006,CRD06,2026-04-30 17:42:32,7673.37,BPCL,Fuel,Delhi
T0441,C009,CRD09,2026-05-01 02:06:21,70790.31,Reliance Digital,Electronics,Pune
T0928,C001,CRD01,2026-04-28 02:10:52,445.73,Amazon,E-commerce,Delhi
T0231,C008,CRD08,2026-04-30 23:01:12,1961.05,Myntra,E-commerce,Hyderabad
T1035,C009,CRD09,2026-04-28 19:38:00,378.05,Reliance Digital,Electronics,Bengaluru
T0378,C010,CRD10,2026-04-30 22:39:23,868.33,MakeMyTrip,Travel,Nagpur
T1002,C010,CRD10,2026-04-27 21:01:27,475.03,Max Fashion,Shopping,Kolkata
T0411,C002,CRD02,2026-05-01 06:52:17,176.04,Swiggy,Food,Jaipur
T0281,C003,CRD03,2026-04-27 22:19:56,2816.17,Zara,Shopping,Delhi
T0387,C006,CRD06,2026-04-29 08:55:14,13465.24,PVR Cinemas,Entertainment,Delhi
T0773,C005,CRD05,2026-04-30 16:20:33,299.01,DMart,Groceries,Pune
T0367,C002,CRD02,2026-04-30 21:31:49,256.56,Zomato,Food,Mumbai
T0355,C006,CRD06,2026-04-30 04:43:27,2322.01,Louis Vuitton,Luxury,Chennai
T0888,C006,CRD06,2026-05-01 06:25:34,744.56,Tiffany,Luxury,Chennai
T0596,C009,CRD09,2026-04-30 19:12:58,70.78,Croma,Electronics,Delhi
T0859,C003,CRD03,2026-04-28 22:21:01,68.94,Zara,Shopping,Delhi
T1081,C003,CRD03,2026-04-29 13:23:02,511.9,Max Fashion,Shopping,Delhi
T0861,C004,CRD04,2026-04-30 04:18:32,14566.97,Louis Vuitton,Luxury,Delhi
T0149,C005,CRD05,2026-04-29 08:30:43,19574.73,Apple Store,Electronics,Mumbai
T0204,C004,CRD04,2026-04-30 15:22:01,1218.38,Apple Store,Electronics,Mumbai
T0009,C001,CRD01,2026-04-28 19:57:04,16459.41,Luxury Brand,Luxury,Bengaluru
T1013,C006,CRD06,2026-04-28 14:25:15,1137.77,Luxury Brand,Luxury,Chennai
T0350,C010,CRD10,2026-05-01 07:59:54,537.23,Max Fashion,Shopping,Ahmedabad
T0019,C007,CRD07,2026-05-01 07:56:58,74.03,Swiggy,Food,Kolkata
T1187,C003,CRD03,2026-04-28 00:57:45,785.3,Zara,Shopping,Delhi
T0821,C005,CRD05,2026-04-28 09:47:26,810.27,Blinkit,Groceries,Pune
T0435,C008,CRD08,2026-04-28 11:09:20,4779.02,Blinkit,Groceries,Delhi
T0556,C001,CRD01,2026-04-29 02:45:42,1462.8,Myntra,E-commerce,Bengaluru
T0298,C001,CRD01,2026-04-28 06:39:03,621.95,Myntra,E-commerce,Bengaluru
T0711,C010,CRD10,2026-04-28 06:50:56,2432.41,Max Fashion,Shopping,Kolkata
T1178,C003,CRD03,2026-04-30 06:41:27,443.16,H&M,Shopping,Mumbai
T0229,C002,CRD02,2026-04-28 14:19:49,4703.25,Reliance Digital,Electronics,Pune
T0188,C002,CRD02,2026-04-30 02:57:00,311.03,Swiggy,Food,Chennai
T0848,C008,CRD08,2026-04-28 23:30:53,1348.42,PVR Cinemas,Entertainment,Kolkata
T0636,C003,CRD03,2026-04-28 17:13:28,56.97,H&M,Shopping,Delhi
T0789,C001,CRD01,2026-04-30 19:46:12,1074.37,Amazon,E-commerce,Delhi
T1097,C010,CRD10,2026-04-30 03:35:54,811.67,Apollo Pharmacy,Healthcare,Mumbai
T1031,C002,CRD02,2026-04-28 17:29:51,4008.72,Medplus,Healthcare,Mumbai
T0624,C008,CRD08,2026-04-28 02:31:17,1720.03,Amazon,E-commerce,Delhi
T0523,C001,CRD01,2026-04-28 18:39:01,728.46,Meesho,E-commerce,Delhi
T0880,C001,CRD01,2026-04-28 13:27:47,855.41,Flipkart,E-commerce,Mumbai
T0345,C007,CRD07,2026-04-30 16:44:23,302.86,McDonald's,Food,Kolkata
T0872,C006,CRD06,2026-04-28 16:22:51,5813.28,Meesho,E-commerce,Jaipur
T0392,C001,CRD01,2026-04-28 14:13:55,1128.18,Myntra,E-commerce,Delhi
T1067,C008,CRD08,2026-04-28 19:29:56,3193.23,Reliance Digital,Electronics,Lucknow
T0170,C008,CRD08,2026-04-30 12:52:22,779.89,Meesho,E-commerce,Hyderabad
T0820,C002,CRD02,2026-04-28 15:08:46,303.84,Swiggy,Food,Jaipur
T0793,C009,CRD09,2026-04-27 20:14:03,2597.62,Apple Store,Electronics,Mumbai
